age,job,marital,education,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,y,y_binary,cluster,cluster_label
29,technician,single,tertiary,1891,no,no,cellular,jul,129,1,-1,0,unknown,no,0,1,Mass Market
60,retired,married,secondary,263,no,no,cellular,jul,317,1,330,2,failure,no,0,1,Mass Market
56,admin.,married,primary,3562,no,no,cellular,jul,229,1,-1,0,unknown,no,0,1,Mass Market
28,management,single,tertiary,492,no,no,cellular,jul,281,1,-1,0,unknown,no,0,1,Mass Market
22,services,single,secondary,2273,no,yes,cellular,jul,98,1,-1,0,unknown,no,0,1,Mass Market
27,admin.,married,tertiary,565,yes,no,cellular,jul,148,1,-1,0,unknown,no,0,1,Mass Market
33,technician,married,secondary,3000,yes,yes,cellular,jul,160,1,-1,0,unknown,no,0,1,Mass Market
30,blue-collar,married,primary,1101,yes,yes,cellular,jul,590,1,225,3,failure,no,0,0,Experienced
28,management,single,tertiary,12956,yes,no,cellular,jul,940,1,399,3,success,yes,1,0,Experienced
31,management,single,tertiary,2983,yes,no,cellular,jul,153,1,-1,0,unknown,no,0,1,Mass Market
58,housemaid,divorced,secondary,0,no,no,cellular,jul,478,2,-1,0,unknown,yes,1,1,Mass Market
28,management,single,tertiary,9314,no,no,cellular,jul,276,2,-1,0,unknown,yes,1,1,Mass Market
39,admin.,divorced,secondary,19,yes,no,cellular,jul,503,2,147,5,success,yes,1,0,Experienced
31,blue-collar,married,secondary,625,yes,no,cellular,jul,135,2,49,3,failure,yes,1,0,Experienced
45,admin.,married,unknown,5511,no,no,cellular,jul,272,1,-1,0,unknown,yes,1,1,Mass Market
56,blue-collar,married,primary,1137,no,no,telephone,jul,176,1,-1,0,unknown,yes,1,1,Mass Market
46,management,divorced,tertiary,1329,no,no,cellular,jul,247,2,-1,0,unknown,yes,1,1,Mass Market
56,retired,married,secondary,1044,no,no,telephone,jul,353,2,-1,0,unknown,yes,1,1,Mass Market
27,services,single,secondary,302,no,no,cellular,jul,203,1,-1,0,unknown,yes,1,1,Mass Market
26,self-employed,single,tertiary,1393,no,no,cellular,jul,194,1,-1,0,unknown,no,0,1,Mass Market
30,unemployed,married,tertiary,330,no,no,cellular,jul,264,1,80,1,success,yes,1,1,Mass Market
26,self-employed,single,tertiary,2857,no,no,cellular,jul,446,1,-1,0,unknown,yes,1,1,Mass Market
34,management,married,tertiary,0,no,no,cellular,jul,122,1,72,1,failure,no,0,1,Mass Market
35,unemployed,single,primary,68,no,no,cellular,jul,175,1,-1,0,unknown,yes,1,1,Mass Market
70,retired,married,primary,7781,no,no,cellular,jul,222,1,-1,0,unknown,no,0,1,Mass Market
52,blue-collar,married,primary,1524,no,no,cellular,jul,1007,6,-1,0,unknown,yes,1,1,Mass Market
50,self-employed,married,secondary,2137,no,no,cellular,jul,64,1,-1,0,unknown,no,0,1,Mass Market
54,admin.,married,secondary,1633,no,no,cellular,jul,409,2,-1,0,unknown,yes,1,1,Mass Market
31,admin.,married,secondary,873,yes,no,cellular,jul,147,2,233,4,failure,no,0,0,Experienced
31,services,married,secondary,1167,no,no,cellular,jul,603,1,-1,0,unknown,no,0,1,Mass Market
25,admin.,single,secondary,285,no,no,cellular,jul,658,3,-1,0,unknown,yes,1,1,Mass Market
41,entrepreneur,married,primary,0,no,no,cellular,jul,438,2,389,1,other,yes,1,1,Mass Market
56,blue-collar,married,secondary,3460,yes,no,cellular,jul,897,3,-1,0,unknown,no,0,1,Mass Market
24,management,single,tertiary,507,no,no,cellular,jul,257,1,-1,0,unknown,yes,1,1,Mass Market
64,retired,divorced,tertiary,890,no,no,cellular,jul,531,3,-1,0,unknown,no,0,1,Mass Market
35,services,single,tertiary,0,no,no,cellular,jul,704,1,-1,0,unknown,yes,1,1,Mass Market
23,unemployed,single,secondary,19690,no,no,cellular,jul,473,1,-1,0,unknown,no,0,1,Mass Market
33,student,single,unknown,242,no,no,telephone,jul,320,2,-1,0,unknown,no,0,1,Mass Market
22,student,single,unknown,47,no,no,cellular,jul,69,3,-1,0,unknown,no,0,1,Mass Market
31,management,single,tertiary,9629,no,no,cellular,jul,67,2,-1,0,unknown,no,0,1,Mass Market
69,services,married,unknown,23592,no,no,cellular,jul,837,3,-1,0,unknown,no,0,1,Mass Market
24,management,single,tertiary,172,no,no,cellular,jul,67,2,-1,0,unknown,no,0,1,Mass Market
37,technician,married,secondary,1824,yes,no,cellular,jul,112,2,324,2,other,no,0,1,Mass Market
40,services,married,tertiary,35,no,no,cellular,jul,318,4,317,3,failure,no,0,0,Experienced
29,management,married,primary,5547,no,no,cellular,jul,236,2,-1,0,unknown,no,0,1,Mass Market
71,self-employed,married,secondary,5946,no,no,cellular,jul,59,7,-1,0,unknown,no,0,1,Mass Market
28,blue-collar,single,secondary,643,no,no,cellular,jul,308,2,-1,0,unknown,yes,1,1,Mass Market
36,admin.,divorced,secondary,592,no,no,cellular,jul,413,5,-1,0,unknown,no,0,1,Mass Market
47,management,married,tertiary,4879,no,no,cellular,jul,96,3,340,3,failure,no,0,0,Experienced
60,housemaid,married,primary,11904,no,no,telephone,jul,116,3,-1,0,unknown,no,0,1,Mass Market
21,student,single,secondary,39,no,no,cellular,jul,207,2,-1,0,unknown,no,0,1,Mass Market
62,management,married,tertiary,2785,no,no,cellular,jul,270,3,-1,0,unknown,yes,1,1,Mass Market
52,technician,married,secondary,137,no,no,cellular,jul,227,2,-1,0,unknown,yes,1,1,Mass Market
23,services,single,secondary,870,no,no,cellular,jul,316,4,-1,0,unknown,yes,1,1,Mass Market
66,unknown,divorced,unknown,1993,yes,no,cellular,jul,117,4,-1,0,unknown,no,0,1,Mass Market
82,retired,married,primary,8603,no,no,cellular,jul,429,1,-1,0,unknown,yes,1,1,Mass Market
67,management,married,tertiary,694,no,no,cellular,jul,250,1,-1,0,unknown,no,0,1,Mass Market
33,management,single,tertiary,1160,yes,yes,cellular,jul,139,1,391,2,failure,no,0,1,Mass Market
36,admin.,married,secondary,110,yes,yes,cellular,jul,94,1,-1,0,unknown,no,0,1,Mass Market
36,self-employed,married,tertiary,1234,no,no,cellular,jul,106,1,-1,0,unknown,no,0,1,Mass Market
63,retired,married,secondary,18016,no,no,cellular,jul,371,1,-1,0,unknown,yes,1,1,Mass Market
34,technician,married,secondary,-74,yes,no,cellular,jul,98,2,347,4,failure,no,0,0,Experienced
32,admin.,married,secondary,51,yes,yes,cellular,jul,297,1,-1,0,unknown,yes,1,1,Mass Market
31,management,married,tertiary,1032,no,no,cellular,jul,284,1,-1,0,unknown,yes,1,1,Mass Market
48,management,married,secondary,2892,no,no,cellular,jul,407,1,385,1,success,yes,1,1,Mass Market
53,admin.,single,secondary,1958,no,no,telephone,jul,82,2,75,4,failure,no,0,0,Experienced
69,retired,married,tertiary,473,no,no,cellular,jul,112,1,78,1,failure,no,0,1,Mass Market
29,management,single,tertiary,4331,no,no,cellular,jul,611,1,-1,0,unknown,no,0,1,Mass Market
28,management,single,tertiary,1942,no,no,cellular,jul,445,1,-1,0,unknown,no,0,1,Mass Market
37,services,married,secondary,981,no,no,cellular,jul,682,2,386,1,success,yes,1,1,Mass Market
53,management,divorced,tertiary,6649,yes,no,cellular,jul,83,1,-1,0,unknown,no,0,1,Mass Market
40,technician,single,tertiary,431,no,no,cellular,jul,180,2,-1,0,unknown,yes,1,1,Mass Market
66,management,married,tertiary,2169,no,no,cellular,jul,282,1,-1,0,unknown,no,0,1,Mass Market
52,management,single,tertiary,37,no,no,cellular,jul,1284,1,-1,0,unknown,no,0,1,Mass Market
39,management,single,tertiary,257,no,no,cellular,jul,58,1,-1,0,unknown,no,0,1,Mass Market
33,technician,married,secondary,152,yes,no,cellular,jul,136,1,-1,0,unknown,no,0,1,Mass Market
66,retired,married,secondary,203,no,no,cellular,jul,376,1,-1,0,unknown,yes,1,1,Mass Market
32,management,single,tertiary,0,no,no,cellular,jul,98,1,159,1,other,no,0,1,Mass Market
37,management,married,tertiary,3737,no,no,cellular,jul,224,1,-1,0,unknown,yes,1,1,Mass Market
36,management,single,tertiary,4,yes,no,cellular,jul,529,1,61,3,success,no,0,0,Experienced
38,unemployed,married,primary,7005,yes,no,cellular,jul,370,1,412,1,failure,yes,1,1,Mass Market
31,services,married,secondary,132,no,no,cellular,jul,148,1,152,1,other,no,0,1,Mass Market
31,blue-collar,single,secondary,2093,no,no,cellular,jul,103,1,-1,0,unknown,no,0,1,Mass Market
27,student,single,secondary,111,no,no,cellular,jul,495,2,-1,0,unknown,yes,1,1,Mass Market
21,student,single,tertiary,1258,no,no,cellular,jul,404,1,-1,0,unknown,no,0,1,Mass Market
28,services,single,secondary,126,no,no,cellular,jul,321,1,-1,0,unknown,no,0,1,Mass Market
65,retired,married,unknown,820,no,no,cellular,jul,432,1,-1,0,unknown,no,0,1,Mass Market
58,retired,married,primary,565,no,no,telephone,jul,876,1,-1,0,unknown,yes,1,1,Mass Market
49,housemaid,married,primary,889,no,no,telephone,jul,388,1,-1,0,unknown,yes,1,1,Mass Market
81,management,married,tertiary,0,no,no,cellular,jul,170,1,-1,0,unknown,no,0,1,Mass Market
51,technician,married,secondary,6840,no,no,telephone,jul,257,1,-1,0,unknown,yes,1,1,Mass Market
25,services,divorced,secondary,1694,no,no,cellular,jul,159,2,-1,0,unknown,no,0,1,Mass Market
61,retired,married,secondary,123,no,no,cellular,jul,112,2,-1,0,unknown,no,0,1,Mass Market
25,management,single,tertiary,1129,no,no,cellular,jul,452,2,-1,0,unknown,no,0,1,Mass Market
55,admin.,married,secondary,865,yes,no,cellular,jul,105,1,82,2,failure,no,0,1,Mass Market
31,management,single,secondary,202,yes,no,cellular,jul,167,1,62,1,failure,yes,1,1,Mass Market
31,management,single,tertiary,307,no,no,cellular,jul,361,1,229,2,failure,yes,1,1,Mass Market
38,student,married,unknown,0,no,no,cellular,jul,341,1,385,1,failure,yes,1,1,Mass Market
79,retired,married,primary,429,no,no,telephone,jul,1006,2,-1,0,unknown,yes,1,1,Mass Market
39,management,married,tertiary,198,no,no,cellular,jul,665,1,-1,0,unknown,no,0,1,Mass Market
71,retired,married,tertiary,4388,no,no,cellular,jul,896,2,-1,0,unknown,yes,1,1,Mass Market
52,technician,married,tertiary,523,yes,yes,cellular,jul,113,1,-1,0,unknown,no,0,1,Mass Market
52,technician,married,tertiary,2557,no,no,cellular,jul,340,1,156,1,other,yes,1,1,Mass Market
42,management,married,secondary,406,yes,no,cellular,jul,194,1,391,2,success,no,0,1,Mass Market
29,technician,married,secondary,1599,yes,no,cellular,jul,115,1,61,1,failure,no,0,1,Mass Market
63,retired,married,tertiary,262,no,no,cellular,jul,335,1,-1,0,unknown,no,0,1,Mass Market
34,admin.,married,secondary,1551,yes,yes,cellular,jul,188,2,82,4,other,no,0,0,Experienced
58,retired,married,secondary,1227,no,no,cellular,jul,625,1,156,1,failure,no,0,1,Mass Market
55,services,married,secondary,0,no,no,cellular,jul,106,1,-1,0,unknown,no,0,1,Mass Market
63,housemaid,married,primary,3173,no,no,telephone,jul,154,1,-1,0,unknown,no,0,1,Mass Market
43,technician,married,secondary,0,no,no,cellular,jul,74,1,-1,0,unknown,no,0,1,Mass Market
55,management,married,unknown,3122,no,no,cellular,jul,349,1,-1,0,unknown,yes,1,1,Mass Market
79,retired,married,unknown,0,no,no,telephone,jul,167,1,-1,0,unknown,no,0,1,Mass Market
52,admin.,married,secondary,1113,no,yes,cellular,jul,83,1,-1,0,unknown,no,0,1,Mass Market
34,self-employed,married,tertiary,980,no,no,cellular,jul,243,1,348,3,failure,no,0,0,Experienced
48,services,married,secondary,127,no,no,cellular,jul,117,1,-1,0,unknown,no,0,1,Mass Market
60,admin.,married,secondary,1541,no,no,cellular,jul,90,3,-1,0,unknown,no,0,1,Mass Market
46,blue-collar,married,secondary,922,yes,no,telephone,jul,576,1,-1,0,unknown,yes,1,1,Mass Market
54,admin.,married,secondary,5084,yes,yes,cellular,jul,69,1,-1,0,unknown,no,0,1,Mass Market
34,technician,single,tertiary,783,no,no,cellular,jul,281,1,-1,0,unknown,no,0,1,Mass Market
28,management,single,tertiary,3796,no,no,cellular,jul,315,2,-1,0,unknown,yes,1,1,Mass Market
49,housemaid,married,secondary,114,no,no,cellular,jul,502,2,-1,0,unknown,no,0,1,Mass Market
25,admin.,single,secondary,302,no,no,cellular,jul,122,1,-1,0,unknown,no,0,1,Mass Market
21,technician,single,tertiary,61,no,yes,cellular,jul,141,1,-1,0,unknown,no,0,1,Mass Market
48,admin.,single,secondary,0,yes,yes,cellular,jul,72,1,-1,0,unknown,no,0,1,Mass Market
59,management,married,tertiary,281,no,no,cellular,jul,430,2,-1,0,unknown,no,0,1,Mass Market
24,blue-collar,single,secondary,9883,no,no,cellular,jul,210,5,-1,0,unknown,yes,1,1,Mass Market
45,unemployed,single,primary,8725,no,no,cellular,jul,286,2,-1,0,unknown,no,0,1,Mass Market
26,student,single,tertiary,10086,no,no,cellular,jul,475,3,78,2,success,no,0,1,Mass Market
22,student,single,secondary,185,no,no,cellular,jul,153,1,-1,0,unknown,yes,1,1,Mass Market
38,entrepreneur,divorced,tertiary,7929,no,no,cellular,jul,182,3,-1,0,unknown,no,0,1,Mass Market
49,management,single,tertiary,151,yes,no,cellular,jul,97,3,-1,0,unknown,yes,1,1,Mass Market
67,admin.,married,primary,1093,no,no,telephone,jul,64,3,-1,0,unknown,no,0,1,Mass Market
20,student,single,unknown,829,no,no,cellular,jul,253,2,-1,0,unknown,yes,1,1,Mass Market
63,unknown,married,secondary,556,no,no,cellular,jul,122,4,-1,0,unknown,no,0,1,Mass Market
79,retired,married,secondary,4738,no,no,telephone,jul,151,5,-1,0,unknown,no,0,1,Mass Market
40,management,married,tertiary,1700,yes,no,cellular,jul,359,2,-1,0,unknown,no,0,1,Mass Market
23,admin.,single,secondary,749,no,no,cellular,jul,315,4,-1,0,unknown,no,0,1,Mass Market
19,student,single,primary,103,no,no,cellular,jul,104,2,-1,0,unknown,yes,1,1,Mass Market
39,services,married,secondary,972,yes,no,telephone,jul,123,4,-1,0,unknown,no,0,1,Mass Market
34,blue-collar,single,primary,79,no,no,telephone,jul,336,4,-1,0,unknown,yes,1,1,Mass Market
69,retired,married,primary,154,no,no,cellular,jul,144,4,-1,0,unknown,no,0,1,Mass Market
34,management,married,tertiary,5973,yes,no,cellular,jul,326,3,-1,0,unknown,no,0,1,Mass Market
73,management,married,tertiary,1609,no,no,cellular,jul,169,2,-1,0,unknown,yes,1,1,Mass Market
27,management,single,tertiary,2489,no,no,cellular,jul,323,2,163,2,other,yes,1,1,Mass Market
75,retired,married,secondary,26452,no,no,telephone,jul,219,2,-1,0,unknown,no,0,1,Mass Market
32,management,single,tertiary,1017,no,no,cellular,jul,166,7,163,1,failure,no,0,1,Mass Market
37,admin.,married,tertiary,3913,yes,no,cellular,jul,57,2,80,1,success,no,0,1,Mass Market
59,blue-collar,divorced,primary,989,no,no,cellular,jul,125,2,-1,0,unknown,yes,1,1,Mass Market
31,unknown,married,secondary,3,no,no,cellular,jul,91,2,-1,0,unknown,no,0,1,Mass Market
49,management,married,tertiary,5613,no,no,cellular,jul,258,3,-1,0,unknown,no,0,1,Mass Market
34,housemaid,married,secondary,5,no,no,telephone,jul,305,7,-1,0,unknown,no,0,1,Mass Market
61,unknown,single,primary,50,no,no,telephone,jul,465,6,-1,0,unknown,no,0,1,Mass Market
34,technician,single,tertiary,144,yes,yes,cellular,jul,213,3,89,16,failure,no,0,0,Experienced
32,technician,married,secondary,449,no,no,cellular,jul,106,3,-1,0,unknown,no,0,1,Mass Market
57,retired,divorced,secondary,1486,no,no,cellular,jul,64,3,-1,0,unknown,no,0,1,Mass Market
50,self-employed,married,secondary,5312,no,no,cellular,jul,106,3,-1,0,unknown,no,0,1,Mass Market
25,student,single,tertiary,58,no,no,cellular,jul,139,5,-1,0,unknown,yes,1,1,Mass Market
72,management,married,tertiary,7003,no,no,telephone,jul,116,3,-1,0,unknown,no,0,1,Mass Market
55,technician,married,secondary,0,no,no,cellular,jul,506,2,-1,0,unknown,no,0,1,Mass Market
71,retired,single,tertiary,1285,no,no,telephone,jul,195,2,-1,0,unknown,no,0,1,Mass Market
63,retired,single,tertiary,70,no,no,cellular,jul,82,2,-1,0,unknown,no,0,1,Mass Market
44,entrepreneur,single,unknown,323,no,no,cellular,jul,332,2,181,2,failure,yes,1,1,Mass Market
30,admin.,single,secondary,110,no,no,cellular,jul,132,4,-1,0,unknown,no,0,1,Mass Market
42,management,single,tertiary,11008,no,no,cellular,jul,822,6,405,1,success,yes,1,1,Mass Market
34,technician,married,secondary,603,yes,no,cellular,jul,51,4,434,1,failure,no,0,1,Mass Market
50,admin.,divorced,secondary,769,no,no,cellular,jul,72,2,363,4,failure,no,0,0,Experienced
49,technician,married,tertiary,0,no,yes,cellular,jul,67,5,252,1,failure,no,0,1,Mass Market
28,management,single,tertiary,5474,no,no,cellular,jul,486,5,-1,0,unknown,yes,1,1,Mass Market
75,retired,married,primary,5491,no,no,telephone,jul,258,6,-1,0,unknown,no,0,1,Mass Market
46,admin.,divorced,secondary,2196,no,no,cellular,jul,573,5,-1,0,unknown,yes,1,1,Mass Market
61,blue-collar,married,primary,7879,no,no,telephone,jul,186,9,-1,0,unknown,no,0,1,Mass Market
28,management,single,tertiary,5549,no,no,cellular,jul,383,6,-1,0,unknown,no,0,1,Mass Market
44,management,married,tertiary,1646,yes,no,cellular,jul,292,6,251,1,failure,no,0,1,Mass Market
32,services,married,unknown,1016,no,no,cellular,jul,141,2,-1,0,unknown,no,0,1,Mass Market
62,retired,married,secondary,3,no,no,cellular,aug,151,1,-1,0,unknown,no,0,1,Mass Market
45,housemaid,married,primary,106,no,no,cellular,aug,205,1,-1,0,unknown,no,0,1,Mass Market
58,housemaid,married,primary,4605,no,no,cellular,aug,197,1,-1,0,unknown,no,0,1,Mass Market
26,admin.,single,secondary,125,no,no,cellular,aug,92,1,118,6,other,no,0,0,Experienced
32,services,married,secondary,315,no,no,cellular,aug,149,1,-1,0,unknown,no,0,1,Mass Market
37,admin.,single,secondary,115,no,no,cellular,aug,236,1,92,4,failure,no,0,0,Experienced
46,self-employed,single,secondary,526,no,no,cellular,aug,326,1,96,3,success,no,0,0,Experienced
29,management,single,tertiary,308,no,no,cellular,aug,313,1,-1,0,unknown,no,0,1,Mass Market
25,management,single,tertiary,219,no,no,cellular,aug,576,1,96,1,success,yes,1,1,Mass Market
28,management,married,tertiary,1240,no,no,cellular,aug,849,1,-1,0,unknown,yes,1,1,Mass Market
61,retired,married,secondary,569,no,no,cellular,aug,219,1,-1,0,unknown,yes,1,1,Mass Market
67,management,married,unknown,65,no,no,cellular,aug,320,1,-1,0,unknown,no,0,1,Mass Market
52,admin.,married,secondary,1228,yes,yes,cellular,aug,218,1,-1,0,unknown,yes,1,1,Mass Market
29,management,married,tertiary,451,no,no,cellular,aug,152,1,92,2,failure,no,0,1,Mass Market
57,management,married,tertiary,1660,no,no,cellular,aug,642,1,-1,0,unknown,yes,1,1,Mass Market
49,management,divorced,tertiary,914,no,no,cellular,aug,185,1,-1,0,unknown,yes,1,1,Mass Market
33,technician,married,tertiary,1699,no,no,cellular,aug,600,1,-1,0,unknown,yes,1,1,Mass Market
47,technician,married,secondary,1167,yes,no,cellular,aug,505,1,96,6,success,yes,1,0,Experienced
66,retired,married,primary,12767,no,no,telephone,aug,117,2,-1,0,unknown,no,0,1,Mass Market
57,entrepreneur,married,secondary,666,no,no,cellular,aug,138,1,-1,0,unknown,no,0,1,Mass Market
78,retired,married,secondary,220,no,no,cellular,aug,220,1,-1,0,unknown,no,0,1,Mass Market
68,retired,married,secondary,19317,yes,no,cellular,aug,249,1,-1,0,unknown,yes,1,1,Mass Market
62,retired,married,secondary,3340,no,no,cellular,aug,259,1,35,1,failure,no,0,1,Mass Market
40,technician,single,tertiary,1646,yes,no,cellular,aug,173,1,92,5,success,yes,1,0,Experienced
46,management,married,tertiary,242,no,no,cellular,aug,120,2,96,1,success,yes,1,1,Mass Market
31,admin.,single,secondary,40,no,no,cellular,aug,158,1,104,2,failure,no,0,1,Mass Market
41,admin.,divorced,secondary,490,yes,no,cellular,aug,182,1,-1,0,unknown,no,0,1,Mass Market
47,management,married,tertiary,699,no,no,cellular,aug,432,3,97,2,success,no,0,1,Mass Market
29,technician,single,secondary,382,no,no,cellular,aug,409,4,-1,0,unknown,yes,1,1,Mass Market
55,management,divorced,tertiary,2383,no,no,cellular,aug,1019,2,63,2,success,yes,1,1,Mass Market
30,self-employed,married,tertiary,2666,no,no,cellular,aug,475,2,93,4,success,yes,1,0,Experienced
49,admin.,divorced,secondary,1718,no,yes,cellular,aug,211,1,-1,0,unknown,yes,1,1,Mass Market
53,management,married,tertiary,1356,yes,no,cellular,aug,397,2,93,2,failure,no,0,1,Mass Market
48,management,married,tertiary,1147,no,no,cellular,aug,389,1,64,2,success,yes,1,1,Mass Market
21,student,single,secondary,216,no,no,cellular,aug,414,1,-1,0,unknown,yes,1,1,Mass Market
45,admin.,married,secondary,153,no,no,cellular,aug,277,1,-1,0,unknown,yes,1,1,Mass Market
41,management,married,tertiary,2487,no,no,cellular,aug,206,1,97,1,failure,no,0,1,Mass Market
30,management,single,tertiary,685,no,no,cellular,aug,299,2,-1,0,unknown,no,0,1,Mass Market
27,unemployed,single,secondary,3276,no,no,cellular,aug,106,1,110,2,other,no,0,1,Mass Market
43,management,married,tertiary,1791,no,no,cellular,aug,254,1,-1,0,unknown,yes,1,1,Mass Market
66,retired,married,tertiary,0,no,no,cellular,aug,177,1,-1,0,unknown,no,0,1,Mass Market
47,management,single,tertiary,86,no,no,cellular,aug,253,1,97,4,success,yes,1,0,Experienced
27,management,single,tertiary,6791,no,no,cellular,aug,179,2,69,26,other,yes,1,0,Experienced
39,admin.,divorced,secondary,160,yes,no,cellular,aug,156,1,-1,0,unknown,no,0,1,Mass Market
75,blue-collar,married,secondary,6053,no,no,telephone,aug,416,1,-1,0,unknown,no,0,1,Mass Market
25,student,single,secondary,41,yes,no,telephone,aug,100,2,93,2,failure,no,0,1,Mass Market
20,student,married,unknown,292,no,no,cellular,aug,385,2,93,1,failure,yes,1,1,Mass Market
47,housemaid,married,secondary,3940,yes,no,cellular,aug,226,3,97,2,failure,yes,1,1,Mass Market
25,self-employed,single,tertiary,557,no,no,telephone,aug,813,2,-1,0,unknown,no,0,1,Mass Market
37,unemployed,single,tertiary,1291,no,no,cellular,aug,150,1,97,2,success,yes,1,1,Mass Market
36,management,married,tertiary,495,no,no,cellular,aug,157,3,97,2,success,yes,1,1,Mass Market
45,management,married,tertiary,6945,no,no,cellular,aug,131,5,356,3,failure,no,0,0,Experienced
61,management,married,tertiary,175,no,no,telephone,aug,270,2,-1,0,unknown,yes,1,1,Mass Market
37,management,divorced,tertiary,0,yes,no,cellular,aug,99,5,-1,0,unknown,no,0,1,Mass Market
80,retired,married,primary,1548,no,no,cellular,aug,331,2,-1,0,unknown,no,0,1,Mass Market
53,management,married,tertiary,1624,no,no,cellular,aug,107,1,98,6,success,yes,1,0,Experienced
80,retired,married,primary,2994,no,no,cellular,aug,320,1,-1,0,unknown,no,0,1,Mass Market
61,retired,married,tertiary,3140,yes,yes,cellular,aug,975,4,98,1,unknown,yes,1,1,Mass Market
35,admin.,married,tertiary,163,yes,no,cellular,aug,126,6,-1,0,unknown,no,0,1,Mass Market
58,management,married,tertiary,138,yes,yes,cellular,aug,107,4,-1,0,unknown,no,0,1,Mass Market
30,admin.,single,secondary,81,yes,no,cellular,aug,121,6,112,3,other,no,0,0,Experienced
50,management,married,tertiary,938,no,no,cellular,aug,148,2,98,1,success,no,0,1,Mass Market
21,student,single,secondary,491,no,no,cellular,aug,161,1,-1,0,unknown,no,0,1,Mass Market
46,admin.,married,secondary,7386,no,no,cellular,aug,87,4,-1,0,unknown,no,0,1,Mass Market
65,retired,married,secondary,1176,no,no,cellular,aug,111,1,184,1,failure,no,0,1,Mass Market
32,services,single,secondary,6857,no,no,cellular,aug,85,1,185,1,failure,no,0,1,Mass Market
67,retired,married,tertiary,2812,no,no,cellular,aug,190,1,-1,0,unknown,no,0,1,Mass Market
57,services,single,secondary,0,no,no,cellular,aug,355,1,-1,0,unknown,yes,1,1,Mass Market
46,management,married,secondary,5127,no,no,cellular,aug,472,1,-1,0,unknown,no,0,1,Mass Market
40,management,married,tertiary,0,no,no,cellular,aug,131,2,98,6,success,yes,1,0,Experienced
29,management,single,tertiary,74,no,no,cellular,aug,174,1,-1,0,unknown,no,0,1,Mass Market
53,admin.,divorced,secondary,0,yes,yes,cellular,aug,1452,1,98,2,failure,yes,1,1,Mass Market
44,admin.,married,secondary,0,yes,no,cellular,aug,142,1,260,1,other,no,0,1,Mass Market
74,retired,married,unknown,7819,no,no,cellular,aug,165,3,-1,0,unknown,no,0,1,Mass Market
38,student,single,unknown,64,no,no,cellular,aug,789,1,-1,0,unknown,no,0,1,Mass Market
73,retired,married,primary,5539,no,no,telephone,aug,338,1,-1,0,unknown,yes,1,1,Mass Market
65,retired,married,tertiary,162,no,no,cellular,aug,280,3,185,2,failure,no,0,1,Mass Market
62,retired,married,secondary,4829,no,no,cellular,aug,116,1,-1,0,unknown,no,0,1,Mass Market
65,unknown,married,unknown,4717,no,no,telephone,aug,256,1,-1,0,unknown,yes,1,1,Mass Market
67,retired,married,tertiary,701,no,no,cellular,aug,254,2,-1,0,unknown,yes,1,1,Mass Market
66,retired,married,tertiary,3,no,no,cellular,aug,550,1,-1,0,unknown,yes,1,1,Mass Market
34,admin.,married,tertiary,35,yes,no,cellular,aug,88,2,-1,0,unknown,no,0,1,Mass Market
67,management,married,tertiary,405,no,no,cellular,aug,345,2,-1,0,unknown,yes,1,1,Mass Market
34,management,married,tertiary,62,no,no,cellular,aug,169,2,-1,0,unknown,no,0,1,Mass Market
57,retired,married,secondary,168,no,no,cellular,aug,342,1,-1,0,unknown,yes,1,1,Mass Market
38,admin.,married,tertiary,4297,no,no,cellular,aug,206,2,-1,0,unknown,yes,1,1,Mass Market
47,admin.,married,unknown,66,no,no,cellular,aug,358,1,-1,0,unknown,yes,1,1,Mass Market
71,retired,married,tertiary,3895,no,no,cellular,aug,116,1,-1,0,unknown,no,0,1,Mass Market
56,management,divorced,tertiary,10532,no,no,cellular,aug,324,1,-1,0,unknown,yes,1,1,Mass Market
46,management,married,tertiary,4693,no,yes,cellular,aug,79,1,394,2,failure,yes,1,1,Mass Market
59,housemaid,married,secondary,0,no,no,telephone,aug,107,2,63,1,failure,no,0,1,Mass Market
57,housemaid,married,primary,501,yes,yes,cellular,aug,59,2,-1,0,unknown,no,0,1,Mass Market
66,admin.,married,secondary,5464,no,no,cellular,aug,131,1,-1,0,unknown,no,0,1,Mass Market
47,housemaid,married,primary,201,yes,no,cellular,aug,58,2,382,1,failure,no,0,1,Mass Market
30,technician,married,secondary,776,no,no,cellular,aug,72,1,99,2,success,no,0,1,Mass Market
32,student,married,secondary,1536,no,no,cellular,aug,289,2,-1,0,unknown,yes,1,1,Mass Market
69,technician,married,secondary,9064,no,no,cellular,aug,714,1,-1,0,unknown,yes,1,1,Mass Market
32,services,single,secondary,6983,no,no,cellular,aug,255,1,-1,0,unknown,yes,1,1,Mass Market
72,retired,married,tertiary,2,no,no,cellular,aug,147,2,-1,0,unknown,yes,1,1,Mass Market
63,retired,married,tertiary,8103,no,no,cellular,aug,258,1,-1,0,unknown,no,0,1,Mass Market
41,admin.,married,tertiary,1536,no,no,cellular,aug,273,1,95,2,failure,yes,1,1,Mass Market
72,retired,married,primary,1612,no,no,cellular,aug,530,2,-1,0,unknown,yes,1,1,Mass Market
59,retired,married,unknown,1116,no,no,cellular,aug,149,2,99,1,failure,no,0,1,Mass Market
45,admin.,married,secondary,171,yes,yes,cellular,aug,292,1,-1,0,unknown,no,0,1,Mass Market
